timestamp,date,hour,day_of_week,minutes_played,master_metadata_album_artist_name,master_metadata_track_name,platform,content_type
2023-06-21 11:41:47+00:00,2023-06-21,11,Wednesday,0.0,Digga D,Pump 101,android,video
2023-06-21 11:41:47+00:00,2023-06-21,11,Wednesday,0.0,Headie One,Only You Freestyle,android,video
2023-06-21 11:41:49+00:00,2023-06-21,11,Wednesday,0.0,6LACK,Pretty Little Fears (feat. J. Cole),android,video
2023-06-21 11:41:49+00:00,2023-06-21,11,Wednesday,0.0,SZA,Love Galore (feat. Travis Scott),android,video
2023-06-21 11:41:50+00:00,2023-06-21,11,Wednesday,0.0,Calvin Harris,Miracle (with Ellie Goulding) - Hardwell Remix,android,video
2023-06-21 11:41:50+00:00,2023-06-21,11,Wednesday,0.0,Calvin Harris,Miracle (with Ellie Goulding) - Hardwell Remix,android,video
2023-06-21 11:41:51+00:00,2023-06-21,11,Wednesday,0.0,Future,WAIT FOR U (feat. Drake & Tems),android,video
2023-06-21 11:41:51+00:00,2023-06-21,11,Wednesday,0.0,Beyoncé,MOVE (feat. Grace Jones & Tems),android,video
2023-06-21 11:41:52+00:00,2023-06-21,11,Wednesday,0.0,Beyoncé,MOVE (feat. Grace Jones & Tems),android,video
2023-06-21 11:41:52+00:00,2023-06-21,11,Wednesday,0.0,Future,WAIT FOR U (feat. Drake & Tems),android,video
2023-06-21 11:41:54+00:00,2023-06-21,11,Wednesday,0.0,Meek Mill,Going Bad (feat. Drake),android,video
2023-06-21 11:41:54+00:00,2023-06-21,11,Wednesday,0.0,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),android,video
2023-06-21 11:41:55+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,BabyDrill vs. MadMan,android,video
2023-06-21 11:41:55+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,On My Conscious,android,video
2023-06-21 11:41:55+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,On My Conscious,android,video
2023-06-21 11:41:55+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,BabyDrill vs. MadMan,android,video
2023-06-21 11:41:58+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,On My Conscious,android,video
2023-06-21 11:41:58+00:00,2023-06-21,11,Wednesday,0.0,ENNY,Charge It,android,video
2023-06-21 11:41:58+00:00,2023-06-21,11,Wednesday,0.0,ENNY,No More Naija Men,android,video
2023-06-21 11:41:58+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,BabyDrill vs. MadMan,android,video
2023-06-21 11:42:00+00:00,2023-06-21,11,Wednesday,0.0,ENNY,No More Naija Men,android,video
2023-06-21 11:42:00+00:00,2023-06-21,11,Wednesday,0.0,Victony,"Soweto (with Don Toliver, Rema & Tempoe)",android,video
2023-06-21 11:42:00+00:00,2023-06-21,11,Wednesday,0.0,ENNY,Charge It,android,video
2023-06-21 11:42:00+00:00,2023-06-21,11,Wednesday,0.0,Dave,Sprinter,android,video
2023-06-21 11:42:01+00:00,2023-06-21,11,Wednesday,0.0,Victony,"Soweto (with Don Toliver, Rema & Tempoe)",android,video
2023-06-21 11:42:01+00:00,2023-06-21,11,Wednesday,0.0,Dave,Sprinter,android,video
2023-06-21 11:42:02+00:00,2023-06-21,11,Wednesday,0.0,Victony,"Soweto (with Don Toliver, Rema & Tempoe)",android,video
2023-06-21 11:42:02+00:00,2023-06-21,11,Wednesday,0.0,Bura,Whine,android,video
2023-06-21 11:42:02+00:00,2023-06-21,11,Wednesday,0.0,Dave,Sprinter,android,video
2023-06-21 11:42:03+00:00,2023-06-21,11,Wednesday,0.0,Bob Marley & The Wailers,Could You Be Loved,android,video
2023-06-21 11:42:03+00:00,2023-06-21,11,Wednesday,0.0,Little Simz,Woman,android,video
2023-06-21 11:42:03+00:00,2023-06-21,11,Wednesday,0.0,Bob Marley & The Wailers,Buffalo Soldier,android,video
2023-06-21 11:42:03+00:00,2023-06-21,11,Wednesday,0.0,Little Simz,Venom,android,video
2023-06-21 11:42:04+00:00,2023-06-21,11,Wednesday,0.0,Victony,"Soweto (with Don Toliver, Rema & Tempoe)",android,video
2023-06-21 11:42:04+00:00,2023-06-21,11,Wednesday,0.0,Dave,Sprinter,android,video
2023-06-21 11:42:05+00:00,2023-06-21,11,Wednesday,0.0,Future,WAIT FOR U (feat. Drake & Tems),android,video
2023-06-21 11:42:05+00:00,2023-06-21,11,Wednesday,0.0,ENNY,No More Naija Men,android,video
2023-06-21 11:42:05+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,BabyDrill vs. MadMan,android,video
2023-06-21 11:42:05+00:00,2023-06-21,11,Wednesday,0.0,Beyoncé,MOVE (feat. Grace Jones & Tems),android,video
2023-06-21 11:42:05+00:00,2023-06-21,11,Wednesday,0.0,BabyDrill,On My Conscious,android,video
2023-06-21 11:42:05+00:00,2023-06-21,11,Wednesday,0.0,ENNY,Charge It,android,video
2023-06-21 11:42:06+00:00,2023-06-21,11,Wednesday,0.0,Meek Mill,Going Bad (feat. Drake),android,video
2023-06-21 11:42:06+00:00,2023-06-21,11,Wednesday,0.0,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),android,video
2023-06-21 11:42:06+00:00,2023-06-21,11,Wednesday,0.0,SZA,Love Galore (feat. Travis Scott),android,video
2023-06-21 11:42:06+00:00,2023-06-21,11,Wednesday,0.0,6LACK,Pretty Little Fears (feat. J. Cole),android,video
2023-06-21 11:42:07+00:00,2023-06-21,11,Wednesday,0.0,Calvin Harris,Miracle (with Ellie Goulding) - Hardwell Remix,android,video
2023-06-21 11:42:07+00:00,2023-06-21,11,Wednesday,0.0,Future,WAIT FOR U (feat. Drake & Tems),android,video
2023-06-21 11:42:07+00:00,2023-06-21,11,Wednesday,0.0,Beyoncé,MOVE (feat. Grace Jones & Tems),android,video
2023-06-21 11:42:08+00:00,2023-06-21,11,Wednesday,0.0,6LACK,Pretty Little Fears (feat. J. Cole),android,video
2023-06-21 11:42:08+00:00,2023-06-21,11,Wednesday,0.0,SZA,Love Galore (feat. Travis Scott),android,video
2023-06-21 11:42:10+00:00,2023-06-21,11,Wednesday,0.0,6LACK,Pretty Little Fears (feat. J. Cole),android,video
2023-06-21 11:42:10+00:00,2023-06-21,11,Wednesday,0.0,SZA,Love Galore (feat. Travis Scott),android,video
2023-06-21 11:42:13+00:00,2023-06-21,11,Wednesday,0.0,Headie One,Only You Freestyle,android,video
2023-06-21 11:42:13+00:00,2023-06-21,11,Wednesday,0.0,Digga D,Pump 101,android,video
2023-06-21 12:57:52+00:00,2023-06-21,12,Wednesday,0.0,Ayra Starr,Rush,android,video
2023-06-21 12:57:52+00:00,2023-06-21,12,Wednesday,0.0,Pheelz,Finesse,android,video
2023-06-21 12:57:53+00:00,2023-06-21,12,Wednesday,0.0,6LACK,Pretty Little Fears (feat. J. Cole),android,video
2023-06-21 12:57:53+00:00,2023-06-21,12,Wednesday,0.0,SZA,Love Galore (feat. Travis Scott),android,video
2023-06-21 12:57:55+00:00,2023-06-21,12,Wednesday,0.0,Digga D,Pump 101,android,video
2023-06-21 12:57:55+00:00,2023-06-21,12,Wednesday,0.0,Headie One,Only You Freestyle,android,video
2023-06-21 12:57:58+00:00,2023-06-21,12,Wednesday,0.0,SZA,Love Galore (feat. Travis Scott),android,video
2023-06-21 12:57:58+00:00,2023-06-21,12,Wednesday,0.0,6LACK,Pretty Little Fears (feat. J. Cole),android,video
2023-06-21 12:57:59+00:00,2023-06-21,12,Wednesday,0.0,Calvin Harris,Miracle (with Ellie Goulding) - Hardwell Remix,android,video
2023-06-21 12:58:00+00:00,2023-06-21,12,Wednesday,0.0,Future,WAIT FOR U (feat. Drake & Tems),android,video
2023-06-21 12:58:00+00:00,2023-06-21,12,Wednesday,0.0,Beyoncé,MOVE (feat. Grace Jones & Tems),android,video
2023-06-21 12:58:01+00:00,2023-06-21,12,Wednesday,0.0,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),android,video
2023-06-21 12:58:01+00:00,2023-06-21,12,Wednesday,0.0,Meek Mill,Going Bad (feat. Drake),android,video
2023-06-21 12:58:07+00:00,2023-06-21,12,Wednesday,0.0,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),android,video
